id,skills,titles,major
/in/tiechengzhu/,"['C++', 'Physics', 'Simulations', 'Scanning Electron Microscopy', 'Finite Element Analysis', 'Research', 'Matlab', 'LaTeX', 'LabVIEW', 'C', 'Physics', 'Simulations', 'Scanning Electron Microscopy', 'Finite Element Analysis', 'Research', 'Probability Theory', 'Finite Difference Method', 'Monte Carlo Simulation', 'Stochastic Calculus', 'Linear Algebra', 'Regression Analysis', 'Photonics', 'Semiconductor Fabrication', 'Electron Beam Lithography', 'Photolithography', 'Reactive Ion Etching', 'C++', 'Matlab', 'LaTeX', 'LabVIEW', 'C', 'Python (Programming Language)', 'Management', 'Leadership']","['University of Maryland', 'University of Maryland', 'University of Maryland']","['Doctor of Philosophy (Ph.D.), Electrical Engineering', 'Bachelor of Science - BS, Electronics Engineering', 'Undergraduate Exchange Student, Electrical Engineering']"
/in/alex-mazze-706b7b149/,"['Programming in C', 'Matlab', 'Microsoft Excel', 'Bilingual English &lt;&gt; Spanish', 'Programming in C', 'Matlab', 'Microsoft Excel']","['Mastercard Data &amp; Services', 'Mastercard Data &amp; Services', 'Mastercard Data &amp; Services', 'Mastercard Data &amp; Services', 'Mastercard Data &amp; Services', 'Mastercard Data &amp; Services']","['Bachelors, Mechanical Engineering']"
/in/lauren-drumm-85ba19167/,"['Mechanical Engineering', 'Microsoft Excel', 'SolidWorks', 'Arduino', 'Matlab', 'Mechanical Engineering', 'Microsoft Excel', 'SolidWorks', 'Arduino', 'Matlab']","['Project Engineer', 'Mechanical Engineering Intern', 'Mechanical Engineering Intern']",['Mechanical Engineer']
/in/brandynphillips/,"['CATIA', 'Matlab', 'Leadership Development', 'Public Speaking', '3D Prototyping', 'Aerodynamics', 'Large Group Facilitation', 'Leadership Development', '3D Prototyping', 'Aerodynamics', 'Large Group Facilitation', 'Team Building Facilitation', 'CATIA', 'Matlab', 'SolidWorks', 'Public Speaking']","['Alfred Gessow Rotorcraft Center', 'Alfred Gessow Rotorcraft Center']","['Doctor of Philosophy - PhD, Aerospace, Aeronautical and Astronautical Engineering', ""Master's degree, Aerospace, Aeronautical and Astronautical Engineering"", ""Bachelor's degree, Aerospace, Aeronautical and Astronautical Engineering""]"
/in/rarjunreddy/,"['Research', 'Illustration', 'Graphic Design', 'Video Editing', 'Animation', 'Storyboarding', 'HTML', 'Microsoft Word', 'CSS', 'Microsoft Excel', 'Microsoft Office', 'Research', 'Illustration', 'Graphic Design', 'Video Editing', 'Animation', 'Storyboarding', 'Storytelling', 'UIX', 'HTML', 'Microsoft Word', 'CSS', 'Microsoft Excel', 'Microsoft Office', 'Adobe Photoshop', 'jQuery', 'After Effects', 'InDesign', 'WordPress', 'Adobe Premiere Pro', 'Dreamweaver', 'HTML5', 'Unity', 'Teamwork', 'Public Speaking']","['UX Product Manager', 'UX Designer', 'Graduate Student Researcher', 'Product Designer', 'Art Director', 'Art Director', 'Graphic Designer', 'UI/Graphic Designer', 'Graphic Designer', 'UI/Content Designer', 'Media Management Designer', 'Graphic Design Intern', 'Design Intern']","['Masters in Human-Computer Interaction', ""Bachelor's Degree Fine Arts(BFA) Graphic Design, Business (Minor)"", 'The International School Bangalore']"
/in/abby-meyer-83426b160/,"['Microsoft Office', 'Machining', 'Design', 'SolidWorks', 'SOLIDWORKS', 'Machining', 'Design', 'Microsoft Office', 'SolidWorks', 'SOLIDWORKS']","['Rotational Engineer', 'Teaching Fellow: Product Development Course', 'Terps Racing Baja SAE Team Captain and Mechanical Designer', 'Mechanical Engineering Intern', 'Mechanical Engineering Intern']",['Mechanical Engineering']
/in/kartikk4/,"['Data Analysis', 'Statistical Data Analysis', 'Transportation Planning', 'Transportation Engineering', 'Public Transport Planning', 'Probabilistic Models', 'Statistical Data Linkage', 'High Performance Computing (HPC)', 'Data Analysis', 'Statistical Data Analysis', 'Transportation Planning', 'Transportation Engineering', 'Public Transport Planning', 'Probabilistic Models', 'High Performance Computing (HPC)']","['Assistant Director of Data and Informatics', 'Post Doctoral Research Fellow at National Study Center, STAR ORC', 'Assistant Professor', 'Research Affiliate', 'Research Assistant', 'Intern', 'Graduate Research Assistant', 'Manager (Structural Design)', 'Trainee Engineer (Structural Design)']","['Doctor of Philosophy - PhD, Transportation and Highway Engineering', 'Master of Science (M.S.), Transportation and Highway Engineering', 'Bachelor of Engineering (BE), Civil Engineering']"
/in/moutusidey/,"['Equities', 'Financial Modeling', 'Analysis', 'Investments', 'Investment Banking', 'Capital Markets', 'Research', 'Equity Research', 'Business Development', 'Financial Analysis', 'Finance', 'Portfolio Management', 'Business Planning', 'Valuation', 'Banking', 'Analytical Skills', 'Equities', 'Financial Modeling', 'Investments', 'Investment Banking', 'Capital Markets', 'Research', 'Equity Research', 'Business Development', 'Financial Analysis', 'Finance', 'Portfolio Management', 'Business Planning', 'Valuation', 'Banking', 'Analysis', 'Analytical Skills']","['VP Analyst', 'Sr. Director, Analyst', 'Research Director', 'Principal Research Analyst', 'Senior Program Research Analyst', 'Associate', 'Financial Data Analyst', 'Associate', 'Research Analyst']","['MS Investment Management, Investment', 'Summer Term, Statistics', 'MBA, Finance']"
/in/elizabeth-slesarev/,"['Computer Science', 'Python (Programming Language)', 'C (Programming Language)', 'Data Science', 'Computer Science', 'Data Science', 'Python (Programming Language)', 'C (Programming Language)']","['Jr. Quantitive Analyst', 'Intern', 'Google CSRMP Mentee', 'Guest Researcher', 'Code Sensei']","['Bachelor of Science - BS, Computer Science: Data Science', 'Minor, Statistics', 'Associate of Arts - AA, Computer Science']"
/in/archana-swamin/,"['Leadership', 'Research', 'Communication', 'Conservation Issues', 'Volunteering', 'Social Media Marketing', 'Research', 'Conservation Issues', 'Volunteering', 'Social Media Marketing', 'Leadership', 'Communication']","['Education Volunteer', 'Summer Junior Volunteer', 'Corresponding Secretary', '1st Vice President of Student Activities']","['Bachelor of Science - BS, Information Science']"
/in/oluwatobiloba-arewa-6b2b0b150/,"['Information Technology', 'Communication', 'Problem Solving', 'Leadership', 'Python (Programming Language)', 'Information Technology', 'Python (Programming Language)', 'Communication', 'Problem Solving', 'Leadership']",['NaN'],"[""Bachelor's degree, Computer and Information Sciences, General""]"
/in/caleb-enjati-b8251519a/,120,['NaN'],"[""Bachelor's degree, Mechanical Engineering""]"
/in/stephenboddy/,"['Program Management', 'Enterprise Architecture', 'Enterprise Risk Management', 'PMP', 'Security Clearance', 'SharePoint', 'Social Media', 'Technology Evangelist', 'Leadership', 'Storyboarding', 'Risk Management Framework', 'Mind Mapping', 'Technical Writing', 'DIARMF', 'Cross-functional Team Leadership', 'Peer Counseling', 'Training &amp; Development', 'Information Assurance', 'Scrum', 'Lean Manufacturing', 'Program Management', 'Enterprise Architecture', 'Enterprise Risk Management', 'PMP', 'Social Media', 'Technology Evangelist', 'Storyboarding', 'Risk Management Framework', 'Mind Mapping', 'Technical Writing', 'Cross-functional Team Leadership', 'Peer Counseling', 'Training &amp; Development', 'Information Assurance', 'Scrum', 'Lean Manufacturing', 'Proposal Management', 'Integration', 'Proposal Writing', 'Process Improvement', 'SharePoint', 'Visio', 'MS Project', 'Oracle E-Business Suite', 'Leadership', 'Analysis']","['Chief Information Security Officer', 'QMS and ISMS Project Manager', 'Cyber Security Instructor', 'Business Mentor', 'Technology Specialist', 'Cyber Security Program Manager', 'Cyber Security Program Manager', 'Principal Computer Security Analyst', 'Cyber Security Program Manager', 'Cyber Security Technical Program Manager', 'Cyber Security Manager and Deputy Project Manager', 'Information Assurance Manager', 'Senior Information Assurance Engineer', 'Cyber Security Program Manager and Capture Manager', 'Vice President of Business Development-Navy', 'Senior Information Assurance Systems Engineer', 'Capture Manager', 'Senior Information Assurance Instructor', 'HIPAA Privacy &amp; Security Officer', 'Micro SNAP Team Leader', 'NTCSS System Administrator', 'Environmental Manager', '3-M Coordinator and SNAP II Systems Administrator', 'Safety Officer']","['Ph.D. (ABD), Organizations and Management', 'M.S., Environmental Management', 'B.S., Physician Assistant, The George Washington University School of Medicine and Health Sciences']"
/in/crystalmarte/,"['UX Research', 'Accessibility', 'Adobe Creative Suite', 'Research', 'Autism Spectrum Disorders', 'Quantitative Research', 'Data Collection', 'Usability Testing', 'Data Analysis', 'Microsoft Office', 'Cascading Style Sheets (CSS)', 'HTML', 'JavaScript', 'Figma (Software)', 'Leadership', 'Customer Service', 'Time Management', 'Interpersonal Skills', 'Communication', 'Qualitative Research', 'Team Leadership', 'Contextual Inquiry', 'Contextual Research', 'UX Research', 'Accessibility', 'Research', 'Autism Spectrum Disorders', 'Quantitative Research', 'Data Collection', 'Usability Testing', 'Data Analysis', 'Customer Service', 'Time Management', 'Qualitative Research', 'Contextual Inquiry', 'Contextual Research', 'Adobe Creative Suite', 'Microsoft Office', 'Cascading Style Sheets (CSS)', 'HTML', 'JavaScript', 'Figma (Software)', 'Leadership', 'Interpersonal Skills', 'Communication', 'Team Leadership']","['User Experience Consultant', 'Career Planning Graduate Assistant - Feller Center', 'Graduate Researcher', 'Technical Recruiter', 'Registered Behavior Technician', 'Registered Behavior Technician/Behavior Therapist', 'Research Assistant', 'Office Assistant', 'Clerk/Cashier', 'Office Assistant']","['Master of Science - MS, Human Computer Interaction', 'Bachelor of Arts - BA, Psychology', 'Study Abroad']"
/in/-patrick-hopkins/,"['Microsoft Office', 'Teamwork', 'Microsoft Word', 'PowerPoint', 'Customer Service', 'Social Media', 'Leadership', 'Research', 'Public Speaking', 'Management', 'Event Planning', 'Microsoft Excel', 'Team Leadership', 'Public Relations', 'Supervisory Skills', 'Program Management', 'Recruiting', 'Facebook', 'Microsoft PowerPoint', 'Time Management', 'Customer Service', 'Social Media', 'Research', 'Event Planning', 'Public Relations', 'Program Management', 'Recruiting', 'Time Management', 'Microsoft Office', 'Microsoft Word', 'PowerPoint', 'Microsoft Excel', 'Facebook', 'Microsoft PowerPoint', 'Teamwork', 'Leadership', 'Public Speaking', 'Management', 'Team Leadership', 'Supervisory Skills']","['Randstad USA', 'Randstad USA', 'Randstad USA', 'Randstad USA', 'Randstad USA', 'Randstad USA', 'Randstad USA']",['Psychology']
/in/thomas-liu-dc/,"['SQL', 'Business Intelligence', 'ETL', 'Linux', 'Business Intelligence', 'ETL', 'SQL', 'Linux']","['Software Engineer', 'Software Engineer', 'Integration Engineer', 'Data Engineer', 'Business Intelligence Developer', 'System Administrator', 'ETL/Report Developer', 'IT Intern', 'Student Technician']","['Bachelors, Information Systems']"
/in/ali-p-82688713b/,"['Computer Science', 'Java', 'Computer Science', 'Java']","['IDCA - International Data Center Authority', 'IDCA - International Data Center Authority']","['Bachelor of Science - BS, Computer Science', 'Architecture & Mechanical Engineering', 'High School Diploma ']"
/in/james-sawyerr/,126,"['Member', 'Team Leader for the College Success Scholars (CSS) Program (Office of Multiethnic Student Education)', 'NASA Intern', 'NIH Intern']","['Bachelor of Engineering - BE, Electrical Engineering']"
/in/gracelyn-pham-6a1455181/,"['Microsoft Office', 'Matlab', 'Teamwork', 'Engineering', 'AutoCAD', 'C++', 'Time Management', 'Autodesk Inventor', 'Python (Programming Language)', 'Lathe', 'CNC Mill', 'Drill Press', '3D Printing', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'MATLAB', 'CATIA', 'ENOVIA LCA', 'Problem Solving', 'Engineering', 'Time Management', 'Lathe', 'CNC Mill', 'Drill Press', '3D Printing', 'ENOVIA LCA', 'Microsoft Office', 'Matlab', 'AutoCAD', 'C++', 'Autodesk Inventor', 'Python (Programming Language)', 'Microsoft Word', 'Microsoft Excel', 'Microsoft PowerPoint', 'MATLAB', 'CATIA', 'Teamwork', 'Problem Solving']","['DIT Classroom Support Technician I', 'Lab Manager', 'Service Engineering Intern', 'Systems Engineering Intern', 'Manufacturing Engineering Intern']","['Bachelor of Science - BS, Aerospace, Aeronautical and Astronautical Engineering']"
/in/shane-khant-soe-moe-24ab45113/,"['Software Development', 'JavaScript', 'Java', 'Object-Oriented Programming (OOP)', 'Android Development', 'PHP', 'Android', 'JavaFX', 'HTML5', 'JSON', 'Linux', 'Software Development', 'Object-Oriented Programming (OOP)', 'Android Development', 'JavaScript', 'Java', 'PHP', 'Android', 'JavaFX', 'HTML5', 'JSON', 'Linux']","['Secertary', 'Grade-1 Teacher', 'Co-Founder', 'Notetaker', 'Club member']","['Bachelor of Science - BS, Computer Science', 'Associate’s Degree, Computer Science', 'High School Diploma, GenEd']"
/in/jenniealfaro/,"['Research', 'Data Analysis', 'Data Collection', 'Qualitative Research', 'Focus Groups', 'Spanish', 'Research Design', 'Research', 'Data Analysis', 'Data Collection', 'Qualitative Research', 'Focus Groups', 'Research Design', 'Spanish']","['Customer Experience Strategy', 'Senior Manager', 'Business Strategy Manager', 'Business Strategy Consultant', 'Quality Measures Research Group Summer Intern', 'Business Strategy Summer Consultant<span class=""white-space-pre""> </span></span><span class=""visually-hidden"">', 'Senior Research Analyst, Public Health Research Department', 'Research Analyst, Public Health Research Department', 'Research Assistant, Public Health Research Department', 'Research Coordinator']","['Master of Public Policy (M.P.P), Health Policy, Social Policy', 'Bachelor of Arts (B.A.), Psychology', 'Bachelor of Arts (B.A.), Spanish Language, Literatures, and Cultures']"
/in/namanmolri/,"['JavaScript', 'Android Development', 'Java', 'Microsoft PowerPoint', 'HTML', 'Discord API', 'Node.js', 'Android Development', 'JavaScript', 'Java', 'Microsoft PowerPoint', 'HTML', 'Discord API', 'Node.js']","['University of Maryland', 'University of Maryland', 'University of Maryland']","[""Bachelor's degree, Computer Science"", 'High School Diploma, Computer Science']"
/in/jenny-metellus-pierre-pmp-csm-cpm-00015423/,"['International Relations', 'Project Management', 'Public Policy', 'Public Administration', 'Public Affairs', 'Strategy', 'Customer Success', 'Product Management', 'International Relations', 'Project Management', 'Public Policy', 'Public Administration', 'Public Affairs', 'Customer Success', 'Product Management', 'Strategy']","['Growth &amp; Scale Sr. Program Manager', 'Product Manager', 'Product Operations Manager', 'Technology Management Consultant', 'Program Analyst/Assistant Transition Manager', 'Management and Program Analyst', 'Student Temporary Assistance Resources and Services Administrator', 'Public Relations Intern']","['Bachelor of Arts, Communication, French, Women Studies', 'Masters, Masters in Public Administration and Policy & Management']"
/in/usmanaminfiaz/,"['C++', 'Matlab', 'Microsoft Office', 'MATLAB', 'C++', 'Matlab', 'Microsoft Office', 'MATLAB']","['Graduate Research Assistant', 'Graduate Teaching Fellow', 'Graduate Teaching Assistant', 'Research Intern', 'Research Intern', 'Research Intern', 'Research Intern', 'Graduate Teaching Fellow', 'Graduate Research Assistant', 'Graduate Engineering Trainee', 'Intern', 'Intern']","['Doctor of Philosophy - PhD, Electrical Engineering', 'Master of Science - MS, Electrical Engineering', 'Bachelor of Science - BS, Electrical Engineering']"
/in/rutuataliya/,"['information security', 'Research', 'Computer Security', 'Matlab', 'Eclipse', 'Core Java', 'Java Applets', 'Digital Image Processing', 'Microsoft Office', 'Microsoft Word', 'Leadership', 'Training', 'Photoshop', 'Java Enterprise Edition', 'Web Application Security', 'Microsoft Excel', 'Computing', 'Advanced java', 'Java', 'Cyber-security', 'information security', 'Research', 'Java Applets', 'Digital Image Processing', 'Training', 'Web Application Security', 'Computing', 'Cyber-security', 'Burp Suite', 'Web Development', 'Splunk', 'Nmap', 'OSSEC', 'John the Ripper', 'Matlab', 'Eclipse', 'Core Java', 'Microsoft Office', 'Microsoft Word', 'Photoshop', 'Microsoft Excel', 'Advanced java', 'Java', 'Nessus', 'C', 'C++', 'HTML', 'MySQL', 'JavaScript', 'Python', 'jQuery', 'PHP', 'ASP.NET', 'C#', 'Leadership']","['Security Engineer I', 'Associate Security Engineer', 'Cyber Security Engineer Intern- Fire Power Management', 'Graduate Assistant - Technical Analyst , Stamp IT Services', 'Research Analyst &amp; Assistant Professor', 'Security Engineering Intern', 'Software Developer Internship']","['Masters of Engineering in Cyber Security', 'M.Tech (Gold Medalist), ComputerEngineering', 'B.E (Gold Medalist), ComputerEngineering']"
/in/danasmith2/,"['CRM', 'Temporary Placement', 'Management', 'Consulting', 'Staffing Services', 'Sales', 'Cold Calling', 'Leadership', 'Account Management', 'Customer Service', 'Start-ups', 'Technical Recruiting', 'Temporary Staffing', 'Project Management', 'Salesforce.com', 'IT Solutions', 'SDLC', 'Professional Services', 'Telecommunications', 'Customer Satisfaction', 'CRM', 'Temporary Placement', 'Consulting', 'Staffing Services', 'Sales', 'Cold Calling', 'Account Management', 'Customer Service', 'Start-ups', 'Technical Recruiting', 'Temporary Staffing', 'Project Management', 'IT Solutions', 'SDLC', 'Professional Services', 'Telecommunications', 'Customer Satisfaction', 'Information Technology', 'Salesforce.com', 'Management', 'Leadership']","['Army Enterprise Account Manager', 'Account Manager, US Army', 'Account Manager, Federal SI- DoD', 'Senior Account Manager', 'Technical Recruiter', 'Athletic Department- Summer Intern', 'Intern', 'Spring Intern']","[""Bachelor's, Communications""]"
/in/danny-sinno-061228202/,"['C (Programming Language)', 'Data Analytics', 'Engineering', 'Java', 'Data Analytics', 'Engineering', 'C (Programming Language)', 'Java']","['Student', 'Member of Delta Sigma Phi', 'Pool Manager']","['Bachelor of Engineering - BE, Computer Engineering']"
/in/bschwartz2/,"['Merchant Services', 'Leadership', 'Electronic Payments', 'Credit Cards', 'Payment Card Processing', 'New Business Development', 'Sales Management', 'Direct Sales', 'Account Management', 'Payment Gateways', 'Relationship Management', 'Sales Operations', 'Merchant Services', 'Electronic Payments', 'Credit Cards', 'Payment Card Processing', 'New Business Development', 'Sales Management', 'Direct Sales', 'Account Management', 'Payment Gateways', 'Relationship Management', 'Sales Operations', 'Leadership']","['Chase', 'Chase', 'Chase']",136
/in/natasha-andrade-ph-d-747b25b/,"['Environmental Awareness', 'Chemistry', 'Environmental Engineering', 'Research', 'Laboratory', 'Statistics', 'Environmental Science', 'ArcGIS', 'Teaching', 'Soil', 'Microsoft Office', 'Data Analysis', 'Science', 'Sustainability', 'Engineering', 'GIS', 'Field Work', 'Water Quality', 'Water Resources', 'Environmental Policy', 'Environmental Awareness', 'Chemistry', 'Environmental Engineering', 'Research', 'Laboratory', 'Statistics', 'Environmental Science', 'Teaching', 'Soil', 'Data Analysis', 'Science', 'Sustainability', 'Engineering', 'Field Work', 'Water Quality', 'Water Resources', 'Environmental Policy', 'Wastewater Treatment', 'Remediation', 'Instrumentation', 'ArcGIS', 'Microsoft Office', 'GIS', 'Analysis']","['University of Maryland', 'University of Maryland', 'University of Maryland']","['PhD, Environmental Engineering', 'MS, Environmental Engineering', 'BS, Chemical Engineering']"
/in/doronne-shyu/,"['Strategic Consulting', 'Project Management Office (PMO)', 'Materials Science', 'Engineering', 'Data Analysis', 'Consulting', 'Business Process', 'Process Management', 'Microsoft Excel', 'PowerPoint', 'SAP', 'Microsoft Office', 'Strategic Consulting', 'Project Management Office (PMO)', 'Materials Science', 'Engineering', 'Data Analysis', 'Consulting', 'Business Process', 'Process Management', 'Microsoft Excel', 'PowerPoint', 'SAP', 'Microsoft Office']","['Lockheed Martin', 'Lockheed Martin', 'Lockheed Martin', 'Lockheed Martin', 'Lockheed Martin', 'Lockheed Martin']","['Bachelor of Science (BS), Materials Science and Engineering']"
/in/emmanuel-annan/,139,"['Data Delivery Practitioner - Consultant', 'Shipboard Machine Optimization Engineer', 'Financial Analyst', 'Information Security Analyst', 'Database Internship', 'Clicklist Associate<span class=""white-space-pre""> </span></span><span class=""visually-hidden"">', 'Walmart Associate']","[""Master's degree, Marketing Analytics"", ""Bachelor's degree, Management Information Systems and Management"", 'High School Diploma']"
/in/pranali-desai/,"['path planning', 'behavior planning', 'trajectory planning', 'CNC Programming', 'Machine Learning', 'Algorithms', 'Data Structures', 'Navigation', 'Localization', 'Computer Vision', 'mission planning', 'Python', 'path planning', 'CNC Programming', 'Machine Learning', 'Algorithms', 'Data Structures', 'Navigation', 'Localization', 'Computer Vision', 'mission planning', 'Control Theory', 'Robot Operating System (ROS)', 'SLAM', 'OpenCV', 'Path Planning', 'Motion Planning', 'Python', 'Deep Neural Networks (DNN)', 'C++', 'Management', 'perception']","['Software Engineer II - Behavior and Path Planning', 'Co-Founder', 'Robotics Software Engineer, Motion Planning', 'Research Assistant', 'Intern']","['Masters of Engineering , Mechatronics, Robotics, and Automation Engineering', ""Bachelor's degree, Mechatronics, Robotics, and Automation Engineering""]"
/in/ccheung7/,141,"['Social Media Manager', 'Undergraduate Research Assistant']","[""Bachelor's degree, Public Relations, Advertising, and Applied Communication""]"
/in/marvinxu/,"['Java', 'HTML', 'Python', 'C', 'Teamwork', 'JavaScript', 'Matlab', 'Microsoft Office', 'LaTeX', 'R', 'C#', 'Java', 'HTML', 'Python', 'C', 'JavaScript', 'Matlab', 'Microsoft Office', 'LaTeX', 'R', 'C#', 'Teamwork']","['Senior Associate Software Engineer', 'Associate Software Engineer', 'Cloud Associate Intern', 'Biostatistics Grader', 'Software Engineer Intern', 'Intern', 'Data Specialist Intern', 'Noyce Tutor']","['Bachelors, Computer Science', ""Master's degree, Artificial Intelligence""]"
/in/bryant-azoroh-2023/,"['Data Analysis', 'Data Analysis']","['Resident Assistant', 'Administrative Assistant']","['Physiology and Neurobiology, Neuroscience']"
/in/samuel-tiliksew/,['NaN'],"['Cashier', 'Class Treasurer', 'Cashier', 'Package Handler']","['undecided, Mathematics', 'High School Diploma']"
/in/john-skandalis-01501317a/,145,"['Pro Shop Associate', 'Software Development Intern', 'Warehouse Worker']","[""Bachelor's degree, Computer Science, Minor in Astronomy"", 'Various Classes and Certifications, Cybersecurity', 'High School Diploma']"
/in/miriam-silton-189a27113/,146,"['Board President, Jewish Terps Alumni Network', 'Community Organizer - Wilmington, DE', 'Mentor and Running Buddy', 'Tutor']","['Master of Business Administration - MBA', 'B.S., Materials Science and Engineering, Minor: Nanoscale Science and Technology']"
/in/robert-duru-14308011/,"['Leadership', 'Management', 'Program Management', 'Sales', 'Customer Service', 'Public Speaking', 'Team Building', 'Analysis', 'Operations Management', 'Microsoft Office', 'Marketing', 'Leadership Development', 'Business Analysis', 'Training', 'Fundraising', 'Social Media', 'Sports Management', 'Project Planning', 'Financial Services', 'Process Scheduler', 'Program Management', 'Sales', 'Customer Service', 'Team Building', 'Operations Management', 'Marketing', 'Leadership Development', 'Business Analysis', 'Training', 'Fundraising', 'Social Media', 'Sports Management', 'Project Planning', 'Financial Services', 'Process Improvement', 'Event Planning', 'Finance', 'Six Sigma', 'Wealth', 'Life Insurance', 'Microsoft Office', 'Process Scheduler', 'Leadership', 'Management', 'Public Speaking', 'Analysis']","['Senior Relationship Manager II - Sr. Vice President', 'Past President', 'Manager- Operations and Risk Management', 'Experience Coordinator', 'Executive Team Leader', 'Sports Director', 'Financial Services Professional', 'Student Athlete', 'OpnetWork Conference Intern']","['Master of Business Administration (M.B.A.), Business Administration and Management, General', 'Master’s Degree, Project Management', ""Bachelor's of  Science, Kinesiology""]"
/in/evyenia-zoulis/,"['Spanish', 'Greek', 'Java', 'Programming', 'Communication', 'Problem Solving', 'Fundraising', 'Time Management', 'Conflict Resolution', 'Programming', 'Fundraising', 'Time Management', 'Java', 'Communication', 'Problem Solving', 'Conflict Resolution', 'Spanish', 'Greek']","['Community Assistant', 'Lifeguard']","[""Bachelor's degree, Computer Science""]"
/in/jhonrommeldelacruz/,"['Microsoft Office', 'Teamwork', 'Microsoft Word', 'Research', 'Microsoft Excel', 'Python', 'R Studio', 'Cultural Awareness', 'Communication', 'Microsoft PowerPoint', 'Tagalog', 'Social Networking', 'Tableau', 'NodeXL', 'Keshif', 'Research', 'R Studio', 'Cultural Awareness', 'Social Networking', 'Microsoft Office', 'Microsoft Word', 'Microsoft Excel', 'Python', 'Microsoft PowerPoint', 'Tableau', 'NodeXL', 'Teamwork', 'Communication', 'Tagalog']","['Data Analyst', 'Graduate Assistant', 'Records Management Intern', 'Undergraduate Researcher', 'Brand Representative', 'Seasonal Employee']","[""Master's degree, Information Management"", 'Bachelor of Science - BS, Information Science/Studies', 'Bachelor of Business Administration (B.B.A.), Global Management']"
/in/assefa-baraki-16772582/,150,['Information Science Student'],"[""Bachelor's degree, Information Science/Studies"", ""Associate's degree, Computer Science""]"
/in/simrat-bhandari-467a28160/,"['Python (Programming Language)', 'SQL', 'Software Development', 'Artificial Intelligence (AI)', 'Program Management', 'Tableau', 'Public Speaking', 'Abacus', 'React', 'JavaScript', 'Software Development', 'Artificial Intelligence (AI)', 'Program Management', 'Abacus', 'Python (Programming Language)', 'SQL', 'Tableau', 'React', 'JavaScript', 'Public Speaking']","['Data Engineer', 'Research Assistant', 'Software Engineer Intern', 'Research Assistant', 'Software Engineer Intern', 'Peer Advisor', 'Information Technology Intern', 'Research Assistant', 'Summer Intern']","['Computer Science', 'High School Diploma, General Studies']"
/in/serenasaunders/,"['Public Speaking', 'Leadership', 'Communication', 'Writing', 'Teaching', 'Policy Analysis', 'Copy Editing', 'Microsoft Office', 'Social Media', 'Event Planning', 'Community Outreach', 'Nonprofit Organizations', 'Policy Writing', 'Teamwork', 'Public Policy', 'Teaching', 'Policy Analysis', 'Copy Editing', 'Social Media', 'Event Planning', 'Community Outreach', 'Nonprofit Organizations', 'Policy Writing', 'Public Policy', 'Microsoft Office', 'Public Speaking', 'Leadership', 'Communication', 'Writing', 'Teamwork']","['Communications &amp; Programs Coordinator', 'Staff Assistant', 'Opinion Editor', 'Opinion Columnist', 'Public Policy and Communications Intern', 'Expansion Associate', 'Policy Intern', 'University Relations Summer Development Intern', 'Intern', 'Undergraduate Teaching Assistant', 'Program Assistant', 'Assistant Debate Coach']","['Master of Public Policy, Nonprofit Management and Leadership, Social Policy', 'Bachelor of Arts, Public Policy', 'High school, General Studies']"
/in/dianakeung/,"['Salesforce Training', 'Adobe Illustrator', 'Adobe Photoshop', 'Social Media', 'Social Media Marketing', 'Content Marketing', 'Digital Marketing', 'Digital Analytics', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'Google Analytics', 'Google Data Studio', 'Buffer Social Media Management', 'Sushi-making', 'HootSuite', 'Tracx', 'Machine Learning', 'Mobile Web Design', 'Responsive Web Design', 'Salesforce Training', 'Social Media', 'Social Media Marketing', 'Content Marketing', 'Digital Marketing', 'Digital Analytics', 'Machine Learning', 'Mobile Web Design', 'Responsive Web Design', 'User Experience Design', 'Information Architecture', 'Pinterest', 'Data Visualization', 'Web Analytics', 'Business Intelligence', 'Dashboard', 'Data Analysis', 'Adobe Illustrator', 'Adobe Photoshop', 'Microsoft Excel', 'Microsoft PowerPoint', 'Microsoft Word', 'Google Analytics', 'Google Data Studio', 'Buffer Social Media Management', 'HootSuite', 'Facebook', 'Instagram', 'Twitter', 'YouTube']","['Product Designer', 'User Experience (UX) Designer', 'Central Atlantic (CA) Region Social Media Coordinator', 'Content Marketing: Social Media Intern', 'Program Operations Intern', 'Placement Contract Intern', 'Director of Marketing', 'Digital Marketing Analyst Intern', 'Sushi Chef', 'Head Hostess']","['Bachelor of Science - BS, Operations Management and Business Analytics, Marketing']"
/in/dennis-poludnev-71a7a018a/,"['English', 'Communication', 'Python (Programming Language)', 'Russian Language: Expert.', 'Python (Programming Language)', 'Communication', 'English']","['Onsite Support', 'A1C', 'Bar Manager']","['Master of Science - MS, Data Science', 'Bachelor of Science - BS, Computer and Information Sciences and Support Services', 'Associate of Arts and Sciences - AAS, Computer and Information Sciences and Support Services']"
/in/pranavpuritipati/,"['C (Programming Language)', 'Linux', 'MATLAB', 'Java', 'Customer Service', 'Programming', 'C (Programming Language)', 'Linux', 'MATLAB', 'Java', 'Leadership', 'Collaborative Problem Solving', 'Cooperative']","['University of Maryland - A. James Clark School of Engineering', 'University of Maryland - A. James Clark School of Engineering', 'University of Maryland - A. James Clark School of Engineering']","['Bachelor of Science - BS, Computer Engineering', ""Bachelor's degree, Computer Engineering""]"
